facility_id,facility_name.x,city,state,count,descriptions,facility_name.y,Site Category,Site Subcategory,County,State,Address,City,ZIP,Rural Status,Longitude,Latitude
141308,WASHINGTON COUNTY HOSPITAL,NASHVILLE,IL,1,"EMERGENCY ROOM LOG ,",WASHINGTON COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Washington County,IL,705 S Grand St,Nashville,62263-1534,Yes,-89.39005749,38.33911999
141308,WASHINGTON COUNTY HOSPITAL,NASHVILLE,IL,1,"MEDICAL SCREENING EXAM ,",WASHINGTON COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Washington County,IL,705 S Grand St,Nashville,62263-1534,Yes,-89.39005749,38.33911999
141311,FAIRFIELD MEMORIAL HOSPITAL 1,FAIRFIELD,IL,1,"MEDICAL SCREENING EXAM ,",FAIRFIELD MEMORIAL HOSPITAL 1,Hospital,Critical Access Hospitals,Wayne County,IL,303 NW 11th St,Fairfield,62837-1203,Yes,-88.37444458,38.38112716
141317,GIBSON COMMUNITY HOSPITAL,GIBSON CITY,IL,1,"MEDICAL SCREENING EXAM ,",GIBSON COMMUNITY HOSPITAL,Hospital,Critical Access Hospitals,Ford County,IL,1120 N Melvin St,Gibson City,60936-1477,Yes,-88.37068253,40.47819501
141319,HAMMOND HENRY HOSPITAL,GENESEO,IL,1,"EMERGENCY ROOM LOG ,",HAMMOND HENRY HOSPITAL,Hospital,Critical Access Hospitals,Henry County,IL,600 N College Ave,Geneseo,61254-1091,Yes,-90.15838414,41.45979202
141319,HAMMOND HENRY HOSPITAL,GENESEO,IL,1,"MEDICAL SCREENING EXAM ,",HAMMOND HENRY HOSPITAL,Hospital,Critical Access Hospitals,Henry County,IL,600 N College Ave,Geneseo,61254-1091,Yes,-90.15838414,41.45979202
141323,MASSAC MEMORIAL HOSPITAL,METROPOLIS,IL,1,"APPROPRIATE TRANSFER ,",MASSAC MEMORIAL HOSPITAL,Hospital,Critical Access Hospitals,Massac County,IL,PO BOX 850,Metropolis,62960-0850,Yes,-88.72138999,37.18417999
141339,TAYLORVILLE MEMORIAL HOSPITAL,TAYLORVILLE,IL,1,"MEDICAL SCREENING EXAM ,",TAYLORVILLE MEMORIAL HOSPITAL,Hospital,Critical Access Hospitals,Christian County,IL,201 E Pleasant St,Taylorville,62568-1562,Yes,-89.29379796,39.5537775
141339,TAYLORVILLE MEMORIAL HOSPITAL,TAYLORVILLE,IL,1,"APPROPRIATE TRANSFER ,",TAYLORVILLE MEMORIAL HOSPITAL,Hospital,Critical Access Hospitals,Christian County,IL,201 E Pleasant St,Taylorville,62568-1562,Yes,-89.29379796,39.5537775
141344,LAWRENCE COUNTY MEMORIAL HOSPITAL,LAWRENCEVILLE,IL,1,"EMERGENCY ROOM LOG ,",LAWRENCE COUNTY MEMORIAL HOSPITAL,Hospital,Critical Access Hospitals,Lawrence County,IL,2200 State St,Lawrenceville,62439-1852,Yes,-87.69390847,38.72952252
141344,LAWRENCE COUNTY MEMORIAL HOSPITAL,LAWRENCEVILLE,IL,1,"MEDICAL SCREENING EXAM ,",LAWRENCE COUNTY MEMORIAL HOSPITAL,Hospital,Critical Access Hospitals,Lawrence County,IL,2200 State St,Lawrenceville,62439-1852,Yes,-87.69390847,38.72952252
150004,FRANCISCAN HEALTH HAMMOND,HAMMOND,IN,1,"MEDICAL SCREENING EXAM ,",FRANCISCAN HEALTH HAMMOND,Hospital,Short Term,Lake County,IN,5454 Hohman Ave,Hammond,46320-1931,No,-87.52204744,41.61520898
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,MISHAWAKA,IN,1,"STABILIZING TREATMENT ,",SAINT JOSEPH REGIONAL MEDICAL CENTER,Hospital,Short Term,St. Joseph County,IN,5215 Holy Cross Pkwy,Mishawaka,46545-1469,No,-86.17429801,41.707309
150056,INDIANA UNIVERSITY HEALTH,INDIANAPOLIS,IN,1,"MEDICAL SCREENING EXAM ,",INDIANA UNIVERSITY HEALTH,Hospital,Short Term,Marion County,IN,1701 Senate Blvd,Indianapolis,46202-1239,No,-86.16303407,39.79174283
150161,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,CARMEL,IN,1,"STABILIZING TREATMENT ,",INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,Hospital,Short Term,Hamilton County,IN,11700 N Meridian St,Carmel,46032-4656,No,-86.15866769,39.95914243
150161,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,CARMEL,IN,1,"APPROPRIATE TRANSFER ,",INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,Hospital,Short Term,Hamilton County,IN,11700 N Meridian St,Carmel,46032-4656,No,-86.15866769,39.95914243
151308,ASCENSION ST VINCENT MERCY,ELWOOD,IN,1,"APPROPRIATE TRANSFER ,",ASCENSION ST VINCENT MERCY,Hospital,Critical Access Hospitals,Madison County,IN,1331 S A St,Elwood,46036-1942,Yes,-85.84373947,40.27597012
160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,CARROLL,IA,1,"COMPLIANCE WITH 489.24 ,",ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,Hospital,Short Term,Carroll County,IA,311 S Clark St,Carroll,51401-3038,Yes,-94.86758704,42.05589948
160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,CARROLL,IA,1,"MEDICAL SCREENING EXAM ,",ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,Hospital,Short Term,Carroll County,IA,311 S Clark St,Carroll,51401-3038,Yes,-94.86758704,42.05589948
160016,TRINITY REGIONAL MEDICAL CENTER,FORT DODGE,IA,1,"COMPLIANCE WITH 489.24 ,",TRINITY REGIONAL MEDICAL CENTER,Hospital,Short Term,Webster County,IA,802 Kenyon Rd,Fort Dodge,50501-5740,Yes,-94.19309697,42.491861
160016,TRINITY REGIONAL MEDICAL CENTER,FORT DODGE,IA,1,"MEDICAL SCREENING EXAM ,",TRINITY REGIONAL MEDICAL CENTER,Hospital,Short Term,Webster County,IA,802 Kenyon Rd,Fort Dodge,50501-5740,Yes,-94.19309697,42.491861
160040,MERCYONE CEDAR FALLS MEDICAL CENTER,CEDAR FALLS,IA,1,"COMPLIANCE WITH 489.24 ,",MERCYONE CEDAR FALLS MEDICAL CENTER,Hospital,Short Term,Black Hawk County,IA,515 College St,Cedar Falls,50613-2500,No,-92.45600144,42.533494
160040,MERCYONE CEDAR FALLS MEDICAL CENTER,CEDAR FALLS,IA,1,"MEDICAL SCREENING EXAM ,",MERCYONE CEDAR FALLS MEDICAL CENTER,Hospital,Short Term,Black Hawk County,IA,515 College St,Cedar Falls,50613-2500,No,-92.45600144,42.533494
160083,MERCYONE DES MOINES MEDICAL CENTER,DES MOINES,IA,1,"COMPLIANCE WITH 489.24 ,",MERCYONE DES MOINES MEDICAL CENTER,Hospital,Short Term,Polk County,IA,1111 6th Ave,Des Moines,50314-2610,No,-93.62317399,41.59876901
160083,MERCYONE DES MOINES MEDICAL CENTER,DES MOINES,IA,1,"MEDICAL SCREENING EXAM ,",MERCYONE DES MOINES MEDICAL CENTER,Hospital,Short Term,Polk County,IA,1111 6th Ave,Des Moines,50314-2610,No,-93.62317399,41.59876901
160101,BROADLAWNS MEDICAL CENTER,DES MOINES,IA,1,"COMPLIANCE WITH 489.24 ,",BROADLAWNS MEDICAL CENTER,Hospital,Short Term,Polk County,IA,1801 Hickman Rd,Des Moines,50314-1548,No,-93.64224601,41.61510747
160101,BROADLAWNS MEDICAL CENTER,DES MOINES,IA,1,"MEDICAL SCREENING EXAM ,",BROADLAWNS MEDICAL CENTER,Hospital,Short Term,Polk County,IA,1801 Hickman Rd,Des Moines,50314-1548,No,-93.64224601,41.61510747
161340,DECATUR COUNTY HOSPITAL,LEON,IA,1,"COMPLIANCE WITH 489.24 ,",DECATUR COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Decatur County,IA,1405 NW Church St,Leon,50144-1266,Yes,-93.74773352,40.75105203
161340,DECATUR COUNTY HOSPITAL,LEON,IA,1,"MEDICAL SCREENING EXAM ,",DECATUR COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Decatur County,IA,1405 NW Church St,Leon,50144-1266,Yes,-93.74773352,40.75105203
161351,AVERA HOLY FAMILY HOSPITAL,ESTHERVILLE,IA,1,"COMPLIANCE WITH 489.24 ,",AVERA HOLY FAMILY HOSPITAL,Hospital,Critical Access Hospitals,Emmet County,IA,826 N 8th St,Estherville,51334-1528,Yes,-94.83424828,43.40966812
161351,AVERA HOLY FAMILY HOSPITAL,ESTHERVILLE,IA,1,"MEDICAL SCREENING EXAM ,",AVERA HOLY FAMILY HOSPITAL,Hospital,Critical Access Hospitals,Emmet County,IA,826 N 8th St,Estherville,51334-1528,Yes,-94.83424828,43.40966812
161352,CLARINDA REGIONAL HEALTH CENTER,CLARINDA,IA,1,"COMPLIANCE WITH 489.24 ,",CLARINDA REGIONAL HEALTH CENTER,Hospital,Critical Access Hospitals,Page County,IA,220 Essie Davison Dr,Clarinda,51632-2915,Yes,-95.04194413,40.7233669
161352,CLARINDA REGIONAL HEALTH CENTER,CLARINDA,IA,1,"STABILIZING TREATMENT ,",CLARINDA REGIONAL HEALTH CENTER,Hospital,Critical Access Hospitals,Page County,IA,220 Essie Davison Dr,Clarinda,51632-2915,Yes,-95.04194413,40.7233669
161357,PALO ALTO COUNTY HOSPITAL,EMMETSBURG,IA,1,"EMERGENCY ROOM LOG ,",PALO ALTO COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Palo Alto County,IA,3201 1st St,Emmetsburg,50536-2516,Yes,-94.69131529,43.11920664
161366,SHENANDOAH MEDICAL CENTER,SHENANDOAH,IA,1,"COMPLIANCE WITH 489.24 ,",SHENANDOAH MEDICAL CENTER,Hospital,Critical Access Hospitals,Page County,IA,300 Pershing Ave,Shenandoah,51601-2355,Yes,-95.36934512,40.75358818
161366,SHENANDOAH MEDICAL CENTER,SHENANDOAH,IA,1,"MEDICAL SCREENING EXAM ,",SHENANDOAH MEDICAL CENTER,Hospital,Critical Access Hospitals,Page County,IA,300 Pershing Ave,Shenandoah,51601-2355,Yes,-95.36934512,40.75358818
161379,MAHASKA  HEALTH PARTNERSHIP,OSKALOOSA,IA,2,"COMPLIANCE WITH 489.24 ,",MAHASKA  HEALTH PARTNERSHIP,Hospital,Critical Access Hospitals,Mahaska County,IA,1229 C Ave E,Oskaloosa,52577-4246,Yes,-92.630801,41.29856746
161379,MAHASKA  HEALTH PARTNERSHIP,OSKALOOSA,IA,2,"APPROPRIATE TRANSFER ,",MAHASKA  HEALTH PARTNERSHIP,Hospital,Critical Access Hospitals,Mahaska County,IA,1229 C Ave E,Oskaloosa,52577-4246,Yes,-92.630801,41.29856746
161379,MAHASKA  HEALTH PARTNERSHIP,OSKALOOSA,IA,2,"STABILIZING TREATMENT ,",MAHASKA  HEALTH PARTNERSHIP,Hospital,Critical Access Hospitals,Mahaska County,IA,1229 C Ave E,Oskaloosa,52577-4246,Yes,-92.630801,41.29856746
170103,NMC HEALTH,NEWTON,KS,1,"COMPLIANCE WITH 489.24 ,",NMC HEALTH,Hospital,Short Term,Harvey County,KS,600 Medical Center Dr,Newton,67114-8780,Yes,-97.33149467,38.02357994
170103,NMC HEALTH,NEWTON,KS,1,"MEDICAL SCREENING EXAM ,",NMC HEALTH,Hospital,Short Term,Harvey County,KS,600 Medical Center Dr,Newton,67114-8780,Yes,-97.33149467,38.02357994
170104,ADVENTHEALTH SHAWNEE MISSION,SHAWNEE MISSION,KS,1,"MEDICAL SCREENING EXAM ,",ADVENTHEALTH SHAWNEE MISSION,Hospital,Short Term,Johnson County,KS,9100 W 74th St,Overland Park,66204-4004,No,-94.6902714,38.99520932
171347,SHERIDAN COUNTY HOSPITAL,HOXIE,KS,1,"COMPLIANCE WITH 489.24 ,",SHERIDAN COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Sheridan County,KS,826 18th St,Hoxie,67740-4371,Yes,-100.43267597,39.35444956
171347,SHERIDAN COUNTY HOSPITAL,HOXIE,KS,1,"MEDICAL SCREENING EXAM ,",SHERIDAN COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Sheridan County,KS,826 18th St,Hoxie,67740-4371,Yes,-100.43267597,39.35444956
180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,GREENVILLE,KY,1,"COMPLIANCE WITH 489.24 ,",OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,Hospital,Short Term,Muhlenberg County,KY,440 Hopkinsville St,Greenville,42345-1124,Yes,-87.18950826,37.19688062
180004,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,GREENVILLE,KY,1,"MEDICAL SCREENING EXAM ,",OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,Hospital,Short Term,Muhlenberg County,KY,440 Hopkinsville St,Greenville,42345-1124,Yes,-87.18950826,37.19688062
180016,UOFL HEALTH - SHELBYVILLE HOSPITAL,SHELBYVILLE,KY,1,"MEDICAL SCREENING EXAM ,",UOFL HEALTH - SHELBYVILLE HOSPITAL,Hospital,Short Term,Shelby County,KY,727 Hospital Dr,Shelbyville,40065-1660,Yes,-85.23613774,38.20886342
180021,"PINEVILLE COMMUNITY HEALTH CENTER, INC",PINEVILLE,KY,1,"COMPLIANCE WITH 489.24 ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180021,"PINEVILLE COMMUNITY HEALTH CENTER, INC",PINEVILLE,KY,1,"MEDICAL SCREENING EXAM ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180021,"PINEVILLE COMMUNITY HEALTH CENTER, INC",PINEVILLE,KY,1,"EMERGENCY ROOM LOG ,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180049,BAPTIST HEALTH RICHMOND,RICHMOND,KY,1,"COMPLIANCE WITH 489.24 ,",BAPTIST HEALTH RICHMOND,Hospital,Short Term,Madison County,KY,801 Eastern Byp,Richmond,40475-2751,Yes,-84.29208164,37.73173054
180049,BAPTIST HEALTH RICHMOND,RICHMOND,KY,1,"STABILIZING TREATMENT ,",BAPTIST HEALTH RICHMOND,Hospital,Short Term,Madison County,KY,801 Eastern Byp,Richmond,40475-2751,Yes,-84.29208164,37.73173054
180050,HARLAN ARH HOSPITAL,HARLAN,KY,1,"COMPLIANCE WITH 489.24 ,",HARLAN ARH HOSPITAL,Hospital,Short Term,Harlan County,KY,81 Ball Park Rd,Harlan,40831-1701,Yes,-83.31370625,36.81011279
180050,HARLAN ARH HOSPITAL,HARLAN,KY,1,"STABILIZING TREATMENT ,",HARLAN ARH HOSPITAL,Hospital,Short Term,Harlan County,KY,81 Ball Park Rd,Harlan,40831-1701,Yes,-83.31370625,36.81011279
180102,MERCY HEALTH LOURDES HOSPITAL,PADUCAH,KY,1,"EMERGENCY ROOM LOG ,",MERCY HEALTH LOURDES HOSPITAL,Hospital,Short Term,McCracken County,KY,1530 Lone Oak Rd,Paducah,42003-7901,Yes,-88.64728802,37.05044601
180102,MERCY HEALTH LOURDES HOSPITAL,PADUCAH,KY,1,"MEDICAL SCREENING EXAM ,",MERCY HEALTH LOURDES HOSPITAL,Hospital,Short Term,McCracken County,KY,1530 Lone Oak Rd,Paducah,42003-7901,Yes,-88.64728802,37.05044601
180124,TRISTAR GREENVIEW REGIONAL HOSPITAL,BOWLING GREEN,KY,1,"STABILIZING TREATMENT ,",TRISTAR GREENVIEW REGIONAL HOSPITAL,Hospital,Short Term,Warren County,KY,1801 Ashley Cir,Bowling Green,42104-3362,No,-86.4359672,36.9658685
180124,TRISTAR GREENVIEW REGIONAL HOSPITAL,BOWLING GREEN,KY,1,"APPROPRIATE TRANSFER ,",TRISTAR GREENVIEW REGIONAL HOSPITAL,Hospital,Short Term,Warren County,KY,1801 Ashley Cir,Bowling Green,42104-3362,No,-86.4359672,36.9658685
180143,CHI SAINT JOSEPH EAST,LEXINGTON,KY,1,"MEDICAL SCREENING EXAM ,",CHI SAINT JOSEPH EAST,Hospital,Short Term,Fayette County,KY,150 N Eagle Creek Dr,Lexington,40509-1805,No,-84.44034703,38.00020474
180143,CHI SAINT JOSEPH EAST,LEXINGTON,KY,1,"STABILIZING TREATMENT ,",CHI SAINT JOSEPH EAST,Hospital,Short Term,Fayette County,KY,150 N Eagle Creek Dr,Lexington,40509-1805,No,-84.44034703,38.00020474
181301,MARCUM & WALLACE MEMORIAL HOSPITAL,IRVINE,KY,1,"COMPLIANCE WITH 489.24 ,",MARCUM & WALLACE MEMORIAL HOSPITAL,Hospital,Critical Access Hospitals,Estill County,KY,60 Mercy Ct,Irvine,40336-1331,Yes,-83.97746531,37.70615215
181301,MARCUM & WALLACE MEMORIAL HOSPITAL,IRVINE,KY,1,"MEDICAL SCREENING EXAM ,",MARCUM & WALLACE MEMORIAL HOSPITAL,Hospital,Critical Access Hospitals,Estill County,KY,60 Mercy Ct,Irvine,40336-1331,Yes,-83.97746531,37.70615215
181323,OHIO COUNTY HOSPITAL,HARTFORD,KY,1,"COMPLIANCE WITH 489.24 ,",OHIO COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Ohio County,KY,1211 Old Main St,Hartford,42347-1619,Yes,-86.89670617,37.44768288
181323,OHIO COUNTY HOSPITAL,HARTFORD,KY,1,"EMERGENCY ROOM LOG ,",OHIO COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Ohio County,KY,1211 Old Main St,Hartford,42347-1619,Yes,-86.89670617,37.44768288
181323,OHIO COUNTY HOSPITAL,HARTFORD,KY,1,"MEDICAL SCREENING EXAM ,",OHIO COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Ohio County,KY,1211 Old Main St,Hartford,42347-1619,Yes,-86.89670617,37.44768288
181323,OHIO COUNTY HOSPITAL,HARTFORD,KY,1,"APPROPRIATE TRANSFER ,",OHIO COUNTY HOSPITAL,Hospital,Critical Access Hospitals,Ohio County,KY,1211 Old Main St,Hartford,42347-1619,Yes,-86.89670617,37.44768288
190183,LEONARD J CHABERT MEDICAL CENTER,HOUMA,LA,1,"COMPLIANCE WITH 489.24 ,",LEONARD J CHABERT MEDICAL CENTER,Hospital,Short Term,Terrebonne Parish,LA,1978 Industrial Blvd,Houma,70363-7055,No,-90.68832788,29.56952668
190183,LEONARD J CHABERT MEDICAL CENTER,HOUMA,LA,1,"MEDICAL SCREENING EXAM ,",LEONARD J CHABERT MEDICAL CENTER,Hospital,Short Term,Terrebonne Parish,LA,1978 Industrial Blvd,Houma,70363-7055,No,-90.68832788,29.56952668
190202,OCHSNER MEDICAL CENTER - BATON ROUGE,BATON ROUGE,LA,1,"APPROPRIATE TRANSFER ,",OCHSNER MEDICAL CENTER - BATON ROUGE,Hospital,Short Term,East Baton Rouge Parish,LA,17000 Medical Center Dr,Baton Rouge,70816-3246,No,-91.00000509,30.44265122
190274,OCHSNER MEDICAL CENTER-KENNER,KENNER,LA,1,"COMPLIANCE WITH 489.24 ,",OCHSNER MEDICAL CENTER-KENNER,Hospital,Short Term,Jefferson Parish,LA,180 W Esplanade Ave,Kenner,70065-2467,No,-90.27157462,30.02314397
190274,OCHSNER MEDICAL CENTER-KENNER,KENNER,LA,1,"EMERGENCY ROOM LOG ,",OCHSNER MEDICAL CENTER-KENNER,Hospital,Short Term,Jefferson Parish,LA,180 W Esplanade Ave,Kenner,70065-2467,No,-90.27157462,30.02314397
190274,OCHSNER MEDICAL CENTER-KENNER,KENNER,LA,1,"MEDICAL SCREENING EXAM ,",OCHSNER MEDICAL CENTER-KENNER,Hospital,Short Term,Jefferson Parish,LA,180 W Esplanade Ave,Kenner,70065-2467,No,-90.27157462,30.02314397
191308,PREVOST MEMORIAL HOSPITAL,DONALDSONVILLE,LA,1,"MEDICAL SCREENING EXAM ,",PREVOST MEMORIAL HOSPITAL,Hospital,Critical Access Hospitals,Ascension Parish,LA,301 Memorial Dr,Donaldsonville,70346-4376,Yes,-91.00320388,30.08868865
200019,SOUTHERN MAINE HEALTH CARE,BIDDEFORD,ME,1,"MEDICAL SCREENING EXAM ,",SOUTHERN MAINE HEALTH CARE,Hospital,Short Term,York County,ME,1 Medical Center Dr,Biddeford,04005-9422,No,-70.4907158,43.47744264
201307,MILLINOCKET REGIONAL HOSPITAL,MILLINOCKET,ME,1,"COMPLIANCE WITH 489.24 ,",MILLINOCKET REGIONAL HOSPITAL,Hospital,Critical Access Hospitals,Penobscot County,ME,200 Somerset St,Millinocket,04462-1258,Yes,-68.71578687,45.65285753
201307,MILLINOCKET REGIONAL HOSPITAL,MILLINOCKET,ME,1,"MEDICAL SCREENING EXAM ,",MILLINOCKET REGIONAL HOSPITAL,Hospital,Critical Access Hospitals,Penobscot County,ME,200 Somerset St,Millinocket,04462-1258,Yes,-68.71578687,45.65285753
201307,MILLINOCKET REGIONAL HOSPITAL,MILLINOCKET,ME,1,"STABILIZING TREATMENT ,",MILLINOCKET REGIONAL HOSPITAL,Hospital,Critical Access Hospitals,Penobscot County,ME,200 Somerset St,Millinocket,04462-1258,Yes,-68.71578687,45.65285753
201307,MILLINOCKET REGIONAL HOSPITAL,MILLINOCKET,ME,1,"APPROPRIATE TRANSFER ,",MILLINOCKET REGIONAL HOSPITAL,Hospital,Critical Access Hospitals,Penobscot County,ME,200 Somerset St,Millinocket,04462-1258,Yes,-68.71578687,45.65285753
201312,WALDO COUNTY GENERAL HOSPITAL,BELFAST,ME,1,"STABILIZING TREATMENT ,",WALDO COUNTY GENERAL HOSPITAL,Hospital,Critical Access Hospitals,Waldo County,ME,118 Northport Ave,Belfast,04915-6009,Yes,-68.99412188,44.41248225
210015,MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,ROSEDALE,MD,1,"RECIPIENT HOSPITAL RESPONSIBILITIES ,",MEDSTAR FRANKLIN SQUARE MEDICAL CENTER,Hospital,Short Term,Baltimore County,MD,9000 Franklin Square Dr,Rosedale,21237-3901,No,-76.47990598,39.35018744
210032,UNION HOSPITAL OF CECIL COUNTY,ELKTON,MD,1,"EMERGENCY ROOM LOG ,",UNION HOSPITAL OF CECIL COUNTY,Hospital,Short Term,Cecil County,MD,106 Bow St,Elkton,21921-5544,No,-75.83114743,39.6085682
220080,HOLY FAMILY HOSPITAL,METHUEN,MA,1,"MEDICAL SCREENING EXAM ,",HOLY FAMILY HOSPITAL,Hospital,Short Term,Essex County,MA,70 East St,Methuen,01844-4597,No,-71.16839443,42.72778693
230024,SINAI-GRACE HOSPITAL,DETROIT,MI,1,"MEDICAL SCREENING EXAM ,",SINAI-GRACE HOSPITAL,Hospital,Short Term,Wayne County,MI,6071 W Outer Dr,Detroit,48235-2624,No,-83.18257372,42.42005768
230105,MCLAREN NORTHERN MICHIGAN,PETOSKEY,MI,1,"MEDICAL SCREENING EXAM ,",MCLAREN NORTHERN MICHIGAN,Hospital,Short Term,Emmet County,MI,416 Connable Ave,Petoskey,49770-2212,Yes,-84.9690955,45.37353982
230165,ASCENSION ST JOHN HOSPITAL,DETROIT,MI,1,"STABILIZING TREATMENT ,",ASCENSION ST JOHN HOSPITAL,Hospital,Short Term,Wayne County,MI,22101 Moross Rd,Detroit,48236-2148,No,-82.91516771,42.41910009
230216,MCLAREN PORT HURON,PORT HURON,MI,1,"MEDICAL SCREENING EXAM ,",MCLAREN PORT HURON,Hospital,Short Term,St. Clair County,MI,1221 Pine Grove Ave,Port Huron,48060-3511,No,-82.42838516,42.9874888
230302,HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,WEST BLOOMFIELD,MI,1,"EMERGENCY ROOM LOG ,",HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,Hospital,Short Term,Oakland County,MI,6777 W Maple Rd,West Bloomfield,48322-3013,No,-83.40600393,42.54159013
230302,HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,WEST BLOOMFIELD,MI,1,"MEDICAL SCREENING EXAM ,",HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL,Hospital,Short Term,Oakland County,MI,6777 W Maple Rd,West Bloomfield,48322-3013,No,-83.40600393,42.54159013
231310,SCHEURER HOSPITAL,PIGEON,MI,1,"MEDICAL SCREENING EXAM ,",SCHEURER HOSPITAL,Hospital,Critical Access Hospitals,Huron County,MI,170 N Caseville Rd,Pigeon,48755-9704,Yes,-83.27950557,43.83410796
231315,ASCENSION BORGESS LEE HOSPITAL,DOWAGIAC,MI,1,"STABILIZING TREATMENT ,",ASCENSION BORGESS LEE HOSPITAL,Hospital,Critical Access Hospitals,Cass County,MI,420 W High St,Dowagiac,49047-1943,Yes,-86.115649,41.98277329
231318,"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",IRON RIVER,MI,1,"APPROPRIATE TRANSFER ,","ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",Hospital,Critical Access Hospitals,Iron County,MI,1400 W Ice Lake Rd,Iron River,49935-9526,Yes,-88.61820854,46.10447008
231320,TRINITY HEALTH SHELBY HOSPITAL,SHELBY,MI,1,"MEDICAL SCREENING EXAM ,",TRINITY HEALTH SHELBY HOSPITAL,Hospital,Critical Access Hospitals,Oceana County,MI,72 S State St,Shelby,49455-1228,Yes,-86.36466164,43.60752056
240018,MAYO CLINIC HEALTH SYSTEM - RED WING,RED WING,MN,1,"MEDICAL SCREENING EXAM ,",MAYO CLINIC HEALTH SYSTEM - RED WING,Hospital,Short Term,Goodhue County,MN,701 Hewitt Blvd,Red Wing,55066-2848,Yes,-92.57212902,44.55997298
240018,MAYO CLINIC HEALTH SYSTEM - RED WING,RED WING,MN,1,"APPROPRIATE TRANSFER ,",MAYO CLINIC HEALTH SYSTEM - RED WING,Hospital,Short Term,Goodhue County,MN,701 Hewitt Blvd,Red Wing,55066-2848,Yes,-92.57212902,44.55997298
240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,ALBERT LEA,MN,1,"COMPLIANCE WITH 489.24 ,",MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,Hospital,Short Term,Freeborn County,MN,404 W Fountain St,Albert Lea,56007-2437,Yes,-93.37297762,43.6515499
240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,ALBERT LEA,MN,1,"STABILIZING TREATMENT ,",MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,Hospital,Short Term,Freeborn County,MN,404 W Fountain St,Albert Lea,56007-2437,Yes,-93.37297762,43.6515499
240057,ABBOTT NORTHWESTERN HOSPITAL,MINNEAPOLIS,MN,1,"COMPLIANCE WITH 489.24 ,",ABBOTT NORTHWESTERN HOSPITAL,Hospital,Short Term,Hennepin County,MN,800 E 28th St,Minneapolis,55407-3723,No,-93.261417,44.95427598
240057,ABBOTT NORTHWESTERN HOSPITAL,MINNEAPOLIS,MN,1,"MEDICAL SCREENING EXAM ,",ABBOTT NORTHWESTERN HOSPITAL,Hospital,Short Term,Hennepin County,MN,800 E 28th St,Minneapolis,55407-3723,No,-93.261417,44.95427598
240071,DISTRICT ONE HOSPITAL,FARIBAULT,MN,1,"MEDICAL SCREENING EXAM ,",DISTRICT ONE HOSPITAL,Hospital,Short Term,Rice County,MN,200 State Ave,Faribault,55021-6339,Yes,-93.25598746,44.28864902
240088,CENTRACARE- RICE MEMORIAL HOSPITAL,WILLMAR,MN,1,"APPROPRIATE TRANSFER ,",CENTRACARE- RICE MEMORIAL HOSPITAL,Hospital,Short Term,Kandiyohi County,MN,301 Becker Ave SW,Willmar,56201-3302,Yes,-95.04619903,45.12052328
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,FAIRMONT,MN,1,"APPROPRIATE TRANSFER ,",MAYO CLINIC HEALTH SYSTEM - FAIRMONT,Hospital,Short Term,Martin County,MN,PO BOX 800,Fairmont,56031-0800,Yes,-94.45973998,43.64591999
